file,class,method,variable,usage
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_false_with_no_hardware_check_and_expired/0,result,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_false_with_no_hardware_check_and_expired/0,activation_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_false_with_no_hardware_check_and_expired/0,license_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_true_with_hardware_check_and_maximum_activations_reached_but_already_active/0,result,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_true_with_hardware_check_and_maximum_activations_reached_but_already_active/0,activation_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_true_with_hardware_check_and_maximum_activations_reached_but_already_active/0,license_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_true_with_no_hardware_check_and_not_expired/0,result,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_true_with_no_hardware_check_and_not_expired/0,activation_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_true_with_no_hardware_check_and_not_expired/0,license_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_false_with_hardware_check_and_expired/0,result,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_false_with_hardware_check_and_expired/0,activation_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_false_with_hardware_check_and_expired/0,license_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_false_with_hardware_check_and_maximum_activations_reached/0,result,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_false_with_hardware_check_and_maximum_activations_reached/0,activation_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_false_with_hardware_check_and_maximum_activations_reached/0,license_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_true_with_hardware_check/0,result,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_true_with_hardware_check/0,activation_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/test/java/licensecontrol/LicenseManagerTest.java,licensecontrol.LicenseManagerTest,check_activation_returns_true_with_hardware_check/0,license_data,1
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/main/java/licensecontrol/LicenseManager.java,licensecontrol.LicenseManager,"check_activation/2[licensecontrol.ActivationData,licensecontrol.LicenseData]",activation_data,3
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/main/java/licensecontrol/LicenseManager.java,licensecontrol.LicenseManager,"check_activation/2[licensecontrol.ActivationData,licensecontrol.LicenseData]",license_data,7
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/main/java/licensecontrol/ActivationData.java,licensecontrol.ActivationData,"ActivationData/2[java.util.Date,java.lang.String]",date,2
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/main/java/licensecontrol/ActivationData.java,licensecontrol.ActivationData,"ActivationData/2[java.util.Date,java.lang.String]",hardware_id,2
/root/DesignPatternsDetection/Data/Factory/pdago_FactoryPatternKata/ckmetrics/../src/main/java/licensecontrol/LicenseData.java,licensecontrol.LicenseData,"LicenseData/4[licensecontrol.LicenseData.Type,java.util.Date,java.lang.Integer,java.util.List<java.lang.String>]",maximum_number_of_activations,2
